observed_at,window_start,window_end,brawler_id,mode_id,map_id,trophy_bucket,brawler_battles,brawler_wins,stratum_battles,stratum_slots,source_id
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,HardRockMine,high,391,217,1435,8610,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,low,1803,951,5584,33504,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,gemGrab,DoubleSwoosh,low,1637,779,5584,33504,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,low,1891,935,5584,33504,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,low,1479,760,5584,33504,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,mid,3087,1693,9220,55320,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,gemGrab,DoubleSwoosh,mid,2927,1537,9220,55320,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,mid,2688,1312,9220,55320,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,mid,2306,1224,9220,55320,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,high,613,342,1617,9702,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,gemGrab,DoubleSwoosh,high,455,250,1617,9702,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,high,559,282,1617,9702,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,high,391,181,1617,9702,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,gemGrab,UndermineGG,low,1843,975,5003,30018,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,gemGrab,UndermineGG,low,1396,684,5003,30018,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,low,1554,801,5003,30018,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,UndermineGG,low,1435,749,5003,30018,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,gemGrab,UndermineGG,mid,3914,2189,9673,58038,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,gemGrab,UndermineGG,mid,2845,1472,9673,58038,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,mid,3214,1582,9673,58038,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,UndermineGG,mid,2729,1427,9673,58038,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,gemGrab,UndermineGG,high,430,251,1168,7008,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,gemGrab,UndermineGG,high,343,172,1168,7008,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,high,413,199,1168,7008,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,gemGrab,UndermineGG,high,293,153,1168,7008,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,SkullCreek,low,3988,1661,6035,60350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,SkullCreek,low,3071,1352,6035,60350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,SkullCreek,low,3471,1438,6035,60350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,SkullCreek,low,2436,1019,6035,60350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,SkullCreek,mid,4693,1935,8499,84990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,SkullCreek,mid,4373,1954,8499,84990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,SkullCreek,mid,5087,1992,8499,84990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,SkullCreek,mid,3341,1340,8499,84990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,SkullCreek,high,1010,460,1484,14840,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,SkullCreek,high,758,363,1484,14840,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,SkullCreek,high,880,315,1484,14840,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,SkullCreek,high,639,277,1484,14840,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,FeastOrFamine,low,3197,1319,5073,50730,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,FeastOrFamine,low,2706,1109,5073,50730,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,low,2539,990,5073,50730,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,FeastOrFamine,low,2084,831,5073,50730,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,FeastOrFamine,mid,5911,2418,8899,88990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,FeastOrFamine,mid,3807,1633,8899,88990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,mid,5206,2014,8899,88990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,FeastOrFamine,mid,3470,1418,8899,88990,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,FeastOrFamine,high,824,358,1261,12610,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,FeastOrFamine,high,631,296,1261,12610,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,high,615,206,1261,12610,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,FeastOrFamine,high,492,209,1261,12610,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,RockwallBrawl,low,2798,1189,5035,50350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,RockwallBrawl,low,2192,959,5035,50350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,low,2987,1233,5035,50350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,RockwallBrawl,low,2204,894,5035,50350,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,RockwallBrawl,mid,6273,2627,10212,102120,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,RockwallBrawl,mid,4708,2141,10212,102120,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,mid,5104,1995,10212,102120,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,RockwallBrawl,mid,3990,1696,10212,102120,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,SPIKE,showdown,RockwallBrawl,high,33,14,55,550,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,CROW,showdown,RockwallBrawl,high,24,13,55,550,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,high,31,9,55,550,fixture-synthetic-v1
2026-06-24T00:00:00Z,2026-06-15T00:00:00Z,2026-06-22T00:00:00Z,PIPER,showdown,RockwallBrawl,high,25,8,55,550,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,BackyardBowl,low,1740,896,5340,32040,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,BackyardBowl,low,1481,676,5340,32040,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,low,1638,891,5340,32040,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,BackyardBowl,low,1298,664,5340,32040,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,BackyardBowl,mid,2961,1583,8811,52866,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,BackyardBowl,mid,2367,1154,8811,52866,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,mid,2973,1576,8811,52866,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,BackyardBowl,mid,2395,1191,8811,52866,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,BackyardBowl,high,438,249,1231,7386,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,BackyardBowl,high,368,182,1231,7386,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,high,433,238,1231,7386,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,BackyardBowl,high,355,185,1231,7386,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,PinholePunt,low,1731,916,4501,27006,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,PinholePunt,low,1288,632,4501,27006,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,low,1415,823,4501,27006,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,PinholePunt,low,1280,622,4501,27006,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,PinholePunt,mid,3411,1869,8928,53568,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,PinholePunt,mid,2366,1165,8928,53568,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,mid,3076,1717,8928,53568,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,PinholePunt,mid,2460,1292,8928,53568,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,PinholePunt,high,523,294,1423,8538,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,PinholePunt,high,390,178,1423,8538,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,high,520,291,1423,8538,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,PinholePunt,high,373,203,1423,8538,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,SneakySneak,low,1867,922,5207,31242,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,SneakySneak,low,1595,780,5207,31242,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,low,1773,990,5207,31242,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,SneakySneak,low,1220,574,5207,31242,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,SneakySneak,mid,3149,1617,8761,52566,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,SneakySneak,mid,2645,1253,8761,52566,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,mid,2704,1462,8761,52566,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,SneakySneak,mid,2484,1195,8761,52566,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,brawlBall,SneakySneak,high,545,299,1560,9360,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,brawlBall,SneakySneak,high,411,196,1560,9360,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,high,473,243,1560,9360,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,brawlBall,SneakySneak,high,394,179,1560,9360,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,HardRockMine,low,1480,791,4409,26454,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,HardRockMine,low,1270,640,4409,26454,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,low,1474,771,4409,26454,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,HardRockMine,low,1166,613,4409,26454,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,HardRockMine,mid,2787,1570,8167,49002,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,HardRockMine,mid,2204,1123,8167,49002,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,mid,2711,1357,8167,49002,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,HardRockMine,mid,1919,1023,8167,49002,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,HardRockMine,high,563,342,1398,8388,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,HardRockMine,high,382,205,1398,8388,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,high,452,205,1398,8388,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,HardRockMine,high,345,201,1398,8388,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,low,1600,860,4872,29232,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,DoubleSwoosh,low,1243,612,4872,29232,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,low,1440,729,4872,29232,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,low,1165,582,4872,29232,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,mid,3550,1962,8886,53316,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,DoubleSwoosh,mid,2685,1366,8886,53316,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,mid,3284,1615,8886,53316,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,mid,2226,1177,8886,53316,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,high,420,242,1304,7824,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,DoubleSwoosh,high,366,186,1304,7824,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,high,381,164,1304,7824,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,high,357,176,1304,7824,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,UndermineGG,low,1909,1048,5520,33120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,UndermineGG,low,1767,897,5520,33120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,low,1748,917,5520,33120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,UndermineGG,low,1324,675,5520,33120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,UndermineGG,mid,3564,2022,9605,57630,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,UndermineGG,mid,2846,1488,9605,57630,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,mid,3097,1556,9605,57630,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,UndermineGG,mid,2487,1343,9605,57630,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,gemGrab,UndermineGG,high,552,353,1371,8226,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,gemGrab,UndermineGG,high,349,183,1371,8226,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,high,492,196,1371,8226,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,gemGrab,UndermineGG,high,349,190,1371,8226,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,showdown,SkullCreek,low,3755,1531,5852,58520,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,showdown,SkullCreek,low,2739,1186,5852,58520,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,showdown,SkullCreek,low,3143,1296,5852,58520,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,showdown,SkullCreek,low,2643,1136,5852,58520,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,showdown,SkullCreek,mid,6482,2808,9488,94880,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,showdown,SkullCreek,mid,4401,1956,9488,94880,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,showdown,SkullCreek,mid,4620,1838,9488,94880,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,showdown,SkullCreek,mid,3847,1591,9488,94880,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,showdown,SkullCreek,high,716,314,1182,11820,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,showdown,SkullCreek,high,557,260,1182,11820,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,showdown,SkullCreek,high,682,253,1182,11820,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,showdown,SkullCreek,high,531,239,1182,11820,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,showdown,FeastOrFamine,low,2708,1036,4712,47120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,showdown,FeastOrFamine,low,2362,989,4712,47120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,low,2773,1055,4712,47120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,showdown,FeastOrFamine,low,2155,895,4712,47120,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,showdown,FeastOrFamine,mid,4733,1948,7746,77460,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,showdown,FeastOrFamine,mid,3331,1428,7746,77460,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,mid,3800,1446,7746,77460,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,PIPER,showdown,FeastOrFamine,mid,3584,1451,7746,77460,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,SPIKE,showdown,FeastOrFamine,high,810,336,1199,11990,fixture-synthetic-v1
2026-07-01T00:00:00Z,2026-06-22T00:00:00Z,2026-06-29T00:00:00Z,CROW,showdown,FeastOrFamine,high,509,232,1199,11990,fixture-synthetic-v1
